x: 14, y: 64, index: 1464, count: 1

x: 74, y: 54, index: 7454, count: 181

x: 3, y: 86, index: 386, count: 182

x: 23, y: 51, index: 2351, count: 183

x: 90, y: 97, index: 9097, count: 184

x: 96, y: 82, index: 9682, count: 185

x: 80, y: 46, index: 8046, count: 186

x: 12, y: 27, index: 1227, count: 187

x: 88, y: 22, index: 8822, count: 188

x: 13, y: 87, index: 1387, count: 189

x: 54, y: 77, index: 5477, count: 190

x: 21, y: 99, index: 2199, count: 191

x: 81, y: 39, index: 8139, count: 192

x: 33, y: 50, index: 3350, count: 193

x: 62, y: 70, index: 6270, count: 194

x: 78, y: 6, index: 7806, count: 195

x: 99, y: 7, index: 9907, count: 196

x: 54, y: 73, index: 5473, count: 197

x: 0, y: 66, index: 66, count: 198

x: 41, y: 95, index: 4195, count: 199

x: 64, y: 70, index: 6470, count: 200

x: 15, y: 6, index: 1506, count: 201
newX: 14, newY: 6, index: 1406, parent: 1406

x: 96, y: 56, index: 9656, count: 201
newX: 96, newY: 57, index: 9657, parent: 9657

x: 19, y: 49, index: 1949, count: 201

x: 64, y: 3, index: 6403, count: 202

x: 17, y: 85, index: 1785, count: 203

x: 15, y: 30, index: 1530, count: 204

x: 98, y: 52, index: 9852, count: 205

x: 50, y: 28, index: 5028, count: 206

x: 32, y: 27, index: 3227, count: 207

x: 68, y: 95, index: 6895, count: 208

x: 9, y: 63, index: 963, count: 209

x: 77, y: 96, index: 7796, count: 210

x: 71, y: 95, index: 7195, count: 211

x: 17, y: 3, index: 1703, count: 212
newX: 18, newY: 3, index: 1803, parent: 1803

x: 42, y: 11, index: 4211, count: 212

x: 23, y: 38, index: 2338, count: 213

x: 84, y: 51, index: 8451, count: 214

x: 59, y: 5, index: 5905, count: 215

x: 99, y: 2, index: 9902, count: 216

x: 76, y: 79, index: 7679, count: 217

x: 40, y: 13, index: 4013, count: 218

x: 47, y: 83, index: 4783, count: 219

x: 82, y: 46, index: 8246, count: 220

x: 69, y: 34, index: 6934, count: 221
newX: 70, newY: 34, index: 7034, parent: 7034

x: 52, y: 79, index: 5279, count: 221

x: 48, y: 88, index: 4888, count: 222

x: 79, y: 98, index: 7998, count: 223

x: 81, y: 76, index: 8176, count: 224

x: 55, y: 91, index: 5591, count: 225

x: 90, y: 60, index: 9060, count: 226

x: 41, y: 90, index: 4190, count: 227

x: 95, y: 87, index: 9587, count: 228

x: 68, y: 89, index: 6889, count: 229

x: 66, y: 15, index: 6615, count: 230

x: 46, y: 54, index: 4654, count: 231
newX: 47, newY: 54, index: 4754, parent: 4754

x: 21, y: 82, index: 2182, count: 231

x: 78, y: 7, index: 7807, count: 232
newX: 78, newY: 6, index: 7806, parent: 7806

x: 91, y: 23, index: 9123, count: 232

x: 34, y: 50, index: 3450, count: 233
newX: 33, newY: 50, index: 3350, parent: 3350

x: 29, y: 45, index: 2945, count: 233

x: 34, y: 16, index: 3416, count: 234

x: 33, y: 60, index: 3360, count: 235

x: 39, y: 82, index: 3982, count: 236

x: 89, y: 47, index: 8947, count: 237

x: 34, y: 84, index: 3484, count: 238

x: 35, y: 20, index: 3520, count: 239

x: 28, y: 70, index: 2870, count: 240

x: 42, y: 56, index: 4256, count: 241

x: 47, y: 9, index: 4709, count: 242

x: 7, y: 74, index: 774, count: 243

x: 37, y: 81, index: 3781, count: 244

x: 10, y: 97, index: 1097, count: 245

x: 54, y: 30, index: 5430, count: 246

x: 93, y: 38, index: 9338, count: 247
newX: 94, newY: 38, index: 9438, parent: 9438

x: 92, y: 86, index: 9286, count: 247

x: 35, y: 16, index: 3516, count: 248
newX: 34, newY: 16, index: 3416, parent: 3416

x: 87, y: 39, index: 8739, count: 248

x: 52, y: 73, index: 5273, count: 249
newX: 52, newY: 74, index: 5274, parent: 5274

x: 35, y: 38, index: 3538, count: 249

x: 61, y: 72, index: 6172, count: 250

x: 86, y: 95, index: 8695, count: 251

x: 14, y: 30, index: 1430, count: 252
newX: 15, newY: 30, index: 1530, parent: 1530

x: 64, y: 14, index: 6414, count: 252

x: 3, y: 42, index: 342, count: 253

x: 93, y: 4, index: 9304, count: 254

x: 37, y: 85, index: 3785, count: 255

x: 0, y: 55, index: 55, count: 256

x: 77, y: 30, index: 7730, count: 257

x: 67, y: 71, index: 6771, count: 258

x: 29, y: 76, index: 2976, count: 259

x: 14, y: 72, index: 1472, count: 260

x: 12, y: 62, index: 1262, count: 261

x: 36, y: 30, index: 3630, count: 262

x: 76, y: 58, index: 7658, count: 263
newX: 77, newY: 58, index: 7758, parent: 7758

x: 32, y: 33, index: 3233, count: 263

x: 66, y: 47, index: 6647, count: 264

x: 33, y: 99, index: 3399, count: 265

x: 9, y: 6, index: 906, count: 266

x: 92, y: 66, index: 9266, count: 267

x: 89, y: 78, index: 8978, count: 268

x: 58, y: 47, index: 5847, count: 269

x: 61, y: 86, index: 6186, count: 270

x: 47, y: 41, index: 4741, count: 271
newX: 46, newY: 41, index: 4641, parent: 4641

x: 77, y: 24, index: 7724, count: 271

x: 70, y: 32, index: 7032, count: 272

x: 52, y: 67, index: 5267, count: 273

x: 1, y: 95, index: 195, count: 274

x: 5, y: 46, index: 546, count: 275

x: 77, y: 48, index: 7748, count: 276

x: 36, y: 38, index: 3638, count: 277
newX: 35, newY: 38, index: 3538, parent: 3538

x: 86, y: 81, index: 8681, count: 277

x: 11, y: 51, index: 1151, count: 278

x: 74, y: 71, index: 7471, count: 279

x: 98, y: 26, index: 9826, count: 280

x: 58, y: 81, index: 5881, count: 281

x: 58, y: 37, index: 5837, count: 282

x: 97, y: 5, index: 9705, count: 283

x: 98, y: 72, index: 9872, count: 284

x: 48, y: 64, index: 4864, count: 285

x: 4, y: 44, index: 444, count: 286

x: 82, y: 99, index: 8299, count: 287

x: 92, y: 82, index: 9282, count: 288

x: 84, y: 69, index: 8469, count: 289

x: 10, y: 96, index: 1096, count: 290
newX: 10, newY: 97, index: 1097, parent: 1097

x: 95, y: 11, index: 9511, count: 290

x: 16, y: 71, index: 1671, count: 291

x: 69, y: 63, index: 6963, count: 292

x: 94, y: 70, index: 9470, count: 293

x: 14, y: 18, index: 1418, count: 294

x: 13, y: 96, index: 1396, count: 295

x: 22, y: 24, index: 2224, count: 296

x: 69, y: 99, index: 6999, count: 297

x: 53, y: 71, index: 5371, count: 298

x: 7, y: 13, index: 713, count: 299

x: 67, y: 91, index: 6791, count: 300

x: 55, y: 47, index: 5547, count: 301

x: 51, y: 71, index: 5171, count: 302

x: 22, y: 3, index: 2203, count: 303

x: 64, y: 45, index: 6445, count: 304

x: 72, y: 60, index: 7260, count: 305

x: 22, y: 35, index: 2235, count: 306

x: 43, y: 41, index: 4341, count: 307

x: 74, y: 13, index: 7413, count: 308

x: 8, y: 58, index: 858, count: 309

x: 99, y: 98, index: 9998, count: 310

x: 72, y: 96, index: 7296, count: 311

x: 87, y: 33, index: 8733, count: 312

x: 53, y: 24, index: 5324, count: 313
newX: 54, newY: 24, index: 5424, parent: 5424

x: 23, y: 70, index: 2370, count: 313

x: 27, y: 5, index: 2705, count: 314

x: 90, y: 65, index: 9065, count: 315

x: 25, y: 75, index: 2575, count: 316

x: 71, y: 13, index: 7113, count: 317
newX: 71, newY: 14, index: 7114, parent: 7114
newX: 70, newY: 13, index: 7013, parent: 7013

x: 71, y: 57, index: 7157, count: 316

x: 21, y: 15, index: 2115, count: 317

x: 91, y: 73, index: 9173, count: 318

x: 4, y: 67, index: 467, count: 319

x: 76, y: 40, index: 7640, count: 320

x: 28, y: 89, index: 2889, count: 321
newX: 27, newY: 89, index: 2789, parent: 2789

x: 62, y: 67, index: 6267, count: 321

x: 79, y: 76, index: 7976, count: 322

x: 36, y: 53, index: 3653, count: 323

x: 1, y: 48, index: 148, count: 324

x: 97, y: 51, index: 9751, count: 325

x: 70, y: 61, index: 7061, count: 326

x: 79, y: 36, index: 7936, count: 327

x: 59, y: 81, index: 5981, count: 328
newX: 58, newY: 81, index: 5881, parent: 5881

x: 34, y: 52, index: 3452, count: 328

x: 71, y: 37, index: 7137, count: 329

x: 84, y: 52, index: 8452, count: 330
newX: 84, newY: 51, index: 8451, parent: 8451

x: 83, y: 0, index: 8300, count: 330

x: 69, y: 3, index: 6903, count: 331

x: 91, y: 32, index: 9132, count: 332

x: 16, y: 9, index: 1609, count: 333

x: 43, y: 46, index: 4346, count: 334

x: 16, y: 83, index: 1683, count: 335

x: 36, y: 47, index: 3647, count: 336

x: 45, y: 27, index: 4527, count: 337

x: 0, y: 29, index: 29, count: 338

x: 53, y: 47, index: 5347, count: 339

x: 55, y: 76, index: 5576, count: 340

x: 81, y: 72, index: 8172, count: 341

x: 45, y: 5, index: 4505, count: 342
newX: 46, newY: 5, index: 4605, parent: 4606

x: 92, y: 94, index: 9294, count: 342

x: 14, y: 40, index: 1440, count: 343

x: 97, y: 22, index: 9722, count: 344

x: 92, y: 11, index: 9211, count: 345

x: 68, y: 13, index: 6813, count: 346

x: 93, y: 59, index: 9359, count: 347

x: 31, y: 99, index: 3199, count: 348

x: 0, y: 40, index: 40, count: 349

x: 4, y: 5, index: 405, count: 350

x: 79, y: 8, index: 7908, count: 351

x: 47, y: 90, index: 4790, count: 352

x: 25, y: 96, index: 2596, count: 353
newX: 26, newY: 96, index: 2696, parent: 2696

x: 60, y: 78, index: 6078, count: 353

x: 61, y: 36, index: 6136, count: 354

x: 9, y: 82, index: 982, count: 355

x: 28, y: 35, index: 2835, count: 356

x: 81, y: 90, index: 8190, count: 357

x: 58, y: 11, index: 5811, count: 358

x: 2, y: 8, index: 208, count: 359

x: 14, y: 35, index: 1435, count: 360

x: 29, y: 61, index: 2961, count: 361

x: 76, y: 16, index: 7616, count: 362

x: 81, y: 58, index: 8158, count: 363

x: 26, y: 37, index: 2637, count: 364

x: 31, y: 97, index: 3197, count: 365

x: 41, y: 96, index: 4196, count: 366
newX: 41, newY: 95, index: 4195, parent: 4195

x: 7, y: 21, index: 721, count: 366

x: 8, y: 39, index: 839, count: 367

x: 39, y: 64, index: 3964, count: 368

x: 99, y: 28, index: 9928, count: 369

x: 44, y: 66, index: 4466, count: 370

x: 95, y: 32, index: 9532, count: 371

x: 20, y: 6, index: 2006, count: 372

x: 99, y: 34, index: 9934, count: 373

x: 17, y: 62, index: 1762, count: 374

x: 16, y: 58, index: 1658, count: 375

x: 72, y: 41, index: 7241, count: 376

x: 17, y: 37, index: 1737, count: 377

x: 94, y: 35, index: 9435, count: 378

x: 88, y: 47, index: 8847, count: 379
newX: 89, newY: 47, index: 8947, parent: 8947

x: 94, y: 93, index: 9493, count: 379

x: 10, y: 31, index: 1031, count: 380
newX: 10, newY: 30, index: 1030, parent: 1030

x: 8, y: 34, index: 834, count: 380

x: 9, y: 65, index: 965, count: 381

x: 83, y: 40, index: 8340, count: 382

x: 94, y: 44, index: 9444, count: 383

x: 22, y: 12, index: 2212, count: 384

x: 82, y: 97, index: 8297, count: 385

x: 3, y: 33, index: 333, count: 386

x: 91, y: 33, index: 9133, count: 387
newX: 91, newY: 32, index: 9132, parent: 9132

x: 20, y: 42, index: 2042, count: 387
newX: 20, newY: 43, index: 2043, parent: 2043

x: 9, y: 89, index: 989, count: 387

x: 7, y: 39, index: 739, count: 388
newX: 8, newY: 39, index: 839, parent: 839

x: 12, y: 47, index: 1247, count: 388

x: 22, y: 23, index: 2223, count: 389
newX: 22, newY: 24, index: 2224, parent: 2224
newX: 21, newY: 23, index: 2123, parent: 2123

x: 42, y: 59, index: 4259, count: 388

x: 53, y: 74, index: 5374, count: 389
newX: 52, newY: 74, index: 5274, parent: 5274

x: 19, y: 53, index: 1953, count: 389

x: 35, y: 94, index: 3594, count: 390

x: 72, y: 67, index: 7267, count: 391

x: 46, y: 36, index: 4636, count: 392

x: 43, y: 17, index: 4317, count: 393

x: 5, y: 21, index: 521, count: 394

x: 31, y: 90, index: 3190, count: 395

x: 70, y: 58, index: 7058, count: 396

x: 50, y: 4, index: 5004, count: 397

x: 34, y: 56, index: 3456, count: 398

x: 5, y: 34, index: 534, count: 399

x: 40, y: 30, index: 4030, count: 400

x: 59, y: 77, index: 5977, count: 401
newX: 59, newY: 76, index: 5976, parent: 5976

x: 84, y: 21, index: 8421, count: 401

x: 54, y: 39, index: 5439, count: 402
newX: 53, newY: 39, index: 5339, parent: 5339

x: 57, y: 54, index: 5754, count: 402

x: 15, y: 19, index: 1519, count: 403

x: 4, y: 39, index: 439, count: 404

x: 56, y: 91, index: 5691, count: 405
newX: 55, newY: 91, index: 5591, parent: 5591

x: 75, y: 91, index: 7591, count: 405

x: 74, y: 90, index: 7490, count: 406

x: 92, y: 76, index: 9276, count: 407

x: 84, y: 71, index: 8471, count: 408

x: 46, y: 67, index: 4667, count: 409

x: 76, y: 63, index: 7663, count: 410

x: 7, y: 44, index: 744, count: 411

x: 74, y: 41, index: 7441, count: 412

x: 34, y: 92, index: 3492, count: 413

x: 56, y: 19, index: 5619, count: 414
newX: 56, newY: 20, index: 5620, parent: 5620

x: 88, y: 18, index: 8818, count: 414

x: 93, y: 14, index: 9314, count: 415

x: 8, y: 62, index: 862, count: 416

x: 48, y: 30, index: 4830, count: 417

x: 23, y: 16, index: 2316, count: 418

x: 3, y: 50, index: 350, count: 419

x: 35, y: 31, index: 3531, count: 420

x: 68, y: 38, index: 6838, count: 421

x: 23, y: 81, index: 2381, count: 422
newX: 24, newY: 81, index: 2481, parent: 2481

x: 71, y: 61, index: 7161, count: 422
newX: 70, newY: 61, index: 7061, parent: 7061

x: 22, y: 82, index: 2282, count: 422
newX: 21, newY: 82, index: 2182, parent: 2182

x: 8, y: 82, index: 882, count: 422
newX: 9, newY: 82, index: 982, parent: 982

x: 92, y: 73, index: 9273, count: 422
newX: 91, newY: 73, index: 9173, parent: 9173
newX: 92, newY: 72, index: 9272, parent: 9272

x: 90, y: 80, index: 9080, count: 421

x: 15, y: 1, index: 1501, count: 422

x: 25, y: 11, index: 2511, count: 423

x: 44, y: 39, index: 4439, count: 424

x: 38, y: 13, index: 3813, count: 425

x: 27, y: 9, index: 2709, count: 426

x: 29, y: 6, index: 2906, count: 427

x: 10, y: 52, index: 1052, count: 428

x: 61, y: 89, index: 6189, count: 429

x: 25, y: 29, index: 2529, count: 430

x: 22, y: 86, index: 2286, count: 431

x: 8, y: 26, index: 826, count: 432

x: 67, y: 44, index: 6744, count: 433

x: 18, y: 55, index: 1855, count: 434

x: 21, y: 14, index: 2114, count: 435
newX: 21, newY: 15, index: 2115, parent: 2115

x: 6, y: 1, index: 601, count: 435

x: 40, y: 2, index: 4002, count: 436

x: 78, y: 24, index: 7824, count: 437
newX: 77, newY: 24, index: 7724, parent: 7724

x: 28, y: 90, index: 2890, count: 437
newX: 28, newY: 89, index: 2889, parent: 2789

x: 69, y: 5, index: 6905, count: 437

x: 40, y: 89, index: 4089, count: 438

x: 39, y: 46, index: 3946, count: 439

x: 8, y: 4, index: 804, count: 440
newX: 8, newY: 5, index: 805, parent: 805

x: 41, y: 22, index: 4122, count: 440

x: 45, y: 90, index: 4590, count: 441
newX: 45, newY: 89, index: 4589, parent: 4589

x: 40, y: 21, index: 4021, count: 441

x: 19, y: 16, index: 1916, count: 442

x: 20, y: 48, index: 2048, count: 443

x: 93, y: 60, index: 9360, count: 444
newX: 93, newY: 59, index: 9359, parent: 9359

x: 2, y: 36, index: 236, count: 444

x: 22, y: 52, index: 2252, count: 445

x: 13, y: 0, index: 1300, count: 446

x: 51, y: 24, index: 5124, count: 447

x: 90, y: 67, index: 9067, count: 448

x: 1, y: 59, index: 159, count: 449
newX: 1, newY: 58, index: 158, parent: 158

x: 28, y: 98, index: 2898, count: 449

x: 0, y: 80, index: 80, count: 450

x: 92, y: 14, index: 9214, count: 451
newX: 93, newY: 14, index: 9314, parent: 9314

x: 14, y: 97, index: 1497, count: 451

x: 60, y: 54, index: 6054, count: 452

x: 11, y: 93, index: 1193, count: 453

x: 95, y: 91, index: 9591, count: 454

x: 87, y: 77, index: 8777, count: 455

x: 63, y: 47, index: 6347, count: 456

x: 32, y: 39, index: 3239, count: 457

x: 35, y: 32, index: 3532, count: 458
newX: 35, newY: 31, index: 3531, parent: 3531

x: 16, y: 64, index: 1664, count: 458

x: 50, y: 27, index: 5027, count: 459
newX: 50, newY: 28, index: 5028, parent: 5028

x: 61, y: 88, index: 6188, count: 459
newX: 61, newY: 89, index: 6189, parent: 6189
newX: 60, newY: 88, index: 6088, parent: 6088

x: 15, y: 51, index: 1551, count: 458

x: 31, y: 85, index: 3185, count: 459

x: 32, y: 94, index: 3294, count: 460

x: 93, y: 83, index: 9383, count: 461

x: 75, y: 40, index: 7540, count: 462
newX: 76, newY: 40, index: 7640, parent: 7640

x: 79, y: 89, index: 7989, count: 462

x: 42, y: 62, index: 4262, count: 463

x: 16, y: 98, index: 1698, count: 464

x: 93, y: 67, index: 9367, count: 465

x: 31, y: 75, index: 3175, count: 466

x: 55, y: 98, index: 5598, count: 467

x: 95, y: 25, index: 9525, count: 468
newX: 94, newY: 25, index: 9425, parent: 9425

x: 88, y: 3, index: 8803, count: 468

x: 0, y: 84, index: 84, count: 469

x: 99, y: 62, index: 9962, count: 470

x: 5, y: 18, index: 518, count: 471

x: 94, y: 53, index: 9453, count: 472

x: 90, y: 96, index: 9096, count: 473
newX: 90, newY: 97, index: 9097, parent: 9097

x: 95, y: 73, index: 9573, count: 473

x: 97, y: 53, index: 9753, count: 474
newX: 96, newY: 53, index: 9653, parent: 9653

x: 52, y: 97, index: 5297, count: 474

x: 34, y: 23, index: 3423, count: 475

x: 33, y: 17, index: 3317, count: 476

x: 41, y: 5, index: 4105, count: 477
newX: 41, newY: 6, index: 4106, parent: 4106

x: 50, y: 99, index: 5099, count: 477

x: 13, y: 79, index: 1379, count: 478

x: 22, y: 33, index: 2233, count: 479

x: 94, y: 58, index: 9458, count: 480

x: 15, y: 63, index: 1563, count: 481

x: 64, y: 5, index: 6405, count: 482

x: 63, y: 16, index: 6316, count: 483

x: 60, y: 37, index: 6037, count: 484

x: 93, y: 53, index: 9353, count: 485
newX: 94, newY: 53, index: 9453, parent: 9453

x: 40, y: 70, index: 4070, count: 485
newX: 40, newY: 69, index: 4069, parent: 4069

x: 5, y: 10, index: 510, count: 485

x: 35, y: 33, index: 3533, count: 486
